Discharge Time (s),Voltage (V)
5138,3.73517
5139,3.735304
5140,3.736332
5141,3.73593
5142,3.735617
5143,3.7357065
5144,3.735796
5145,3.734991
5146,3.733471
5147,3.735527
5148,3.732532
5149,3.735125
5150,3.737048
5151,3.734857
5152,3.734946
5153,3.735438
5154,3.7361085
5155,3.736779
5156,3.733873
5157,3.733426
5158,3.733694
5159,3.734857
5160,3.734007
5161,3.734812
5162,3.734901
5163,3.736198
5164,3.735125
5165,3.734052
5166,3.734544
5167,3.734723
5168,3.734767
5169,3.733024
5170,3.733605
5171,3.733873
5172,3.734723
5173,3.735036
5174,3.735438
5175,3.7350355
5176,3.734633
5177,3.73508
5178,3.732711
5179,3.733292
5180,3.732889
5181,3.731951
5182,3.733471
5183,3.734767
5184,3.733292
5185,3.73441
5186,3.7342085000000003
5187,3.734007
5188,3.733113
5189,3.730252
5190,3.731861
5191,3.732845
5192,3.733605
5193,3.733694
5194,3.733739
5195,3.734544
5196,3.7338285
5197,3.733113
5198,3.733784
5199,3.732398
5200,3.731503
5201,3.732577
5202,3.731772
5203,3.731012
5204,3.733381
5205,3.733113
5206,3.734097
5207,3.732666
5208,3.731235
5209,3.733247
5210,3.730967
5211,3.731772
5212,3.730743
5213,3.731861
5214,3.730788
5215,3.732085
5216,3.730252
5217,3.730475
5218,3.7313470000000004
5219,3.732219
5220,3.731101
5221,3.72891
5222,3.731101
5223,3.730967
5224,3.730833
5225,3.731012
5226,3.732085
5227,3.731146
5228,3.73043
5229,3.7314585
5230,3.732487
5231,3.730788
5232,3.72891
5233,3.729044
5234,3.729805
5235,3.729447
5236,3.731012
5237,3.732889
5238,3.732442
5239,3.730252
5240,3.7305425000000003
5241,3.730833
5242,3.729223
5243,3.728508
5244,3.728687
5245,3.730207
5246,3.728776
5247,3.731772
5248,3.731459
5249,3.730252
5250,3.729536
5251,3.7302515
5252,3.730967
5253,3.729
5254,3.72824
5255,3.727479
5256,3.727971
5257,3.729044
5258,3.728329
5259,3.729536
5260,3.729044
5261,3.728329
5262,3.727614
5263,3.729134
5264,3.728508
5265,3.727166
5266,3.726541
5267,3.728329
5268,3.726854
5269,3.729402
5270,3.729805
5271,3.730967
5272,3.730386
5273,3.729805
5274,3.729357
5275,3.727703
5276,3.725825
5277,3.726719
5278,3.726317
5279,3.726183
5280,3.728776
5281,3.72967
5282,3.728821
5283,3.728329
5284,3.727837
5285,3.727122
5286,3.726898
5287,3.727524
5288,3.726362
5289,3.726943
5290,3.72663
5291,3.727882
5292,3.728508
5293,3.727926
5294,3.7286194999999998
5295,3.729313
5296,3.726764
5297,3.726362
5298,3.726049
5299,3.726585
5300,3.727077
5301,3.726988
5302,3.726585
5303,3.727211
5304,3.728866
5305,3.7280385000000003
5306,3.727211
5307,3.726809
5308,3.727032
5309,3.726988
5310,3.72663
5311,3.726004
5312,3.727658
5313,3.7268084999999997
5314,3.725959
5315,3.726362
5316,3.726317
5317,3.726272
5318,3.725557
5319,3.725937
5320,3.726317
5321,3.726585
5322,3.726898
5323,3.726585
5324,3.72502
5325,3.727479
5326,3.726965
5327,3.726451
5328,3.726451
5329,3.72511
5330,3.724663
5331,3.725199
5332,3.724126
5333,3.725378
5334,3.726988
5335,3.726362
5336,3.725557
5337,3.7254005
5338,3.725244
5339,3.725557
5340,3.723098
5341,3.722874
5342,3.724707
5343,3.722919
5344,3.724886
5345,3.724976
5346,3.726898
5347,3.724752
5348,3.7249084999999997
5349,3.725065
5350,3.72435
5351,3.724439
5352,3.723992
5353,3.722785
5354,3.723858
5355,3.724529
5356,3.72426
5357,3.725199
5358,3.724573
5359,3.7244165000000002
5360,3.72426
5361,3.723008
5362,3.723053
5363,3.721354
5364,3.721533
5365,3.720415
5366,3.72426
5367,3.725065
5368,3.723008
5369,3.7231645
5370,3.723321
5371,3.72359
5372,3.722964
5373,3.722606
5374,3.722427
5375,3.722561
5376,3.722785
5377,3.723277
5378,3.723992
5379,3.722427
5380,3.723813
5381,3.725199
5382,3.724037
5383,3.719744
5384,3.721846
5385,3.72274
5386,3.720192
5387,3.721399
5388,3.723813
5389,3.722919
5390,3.721846
5391,3.7215555
5392,3.721265
5393,3.721846
5394,3.719744
5395,3.718716
5396,3.720371
5397,3.722293
5398,3.72359
5399,3.720996
5400,3.722427
5401,3.721891
5402,3.7212425
5403,3.720594
5404,3.720236
5405,3.720102
5406,3.72122
5407,3.719074
5408,3.720281
5409,3.723321
5410,3.722517
5411,3.722204
5412,3.721175
5413,3.7216225
5414,3.72207
5415,3.719968
5416,3.7197
5417,3.719119
5418,3.720013
5419,3.720371
5420,3.720818
5421,3.72198
5422,3.72207
5423,3.720505
5424,3.7204155
5425,3.720326
5426,3.718359
5427,3.718806
5428,3.718045
5429,3.717956
5430,3.719253
5431,3.719432
5432,3.721131
5433,3.718984
5434,3.719923
5435,3.7204375
5436,3.720952
5437,3.719253
5438,3.718314
5439,3.716615
5440,3.716347
5441,3.718224
5442,3.7196325000000003
5443,3.721041
5444,3.718493
5445,3.7183365
5446,3.71818
5447,3.71894
5448,3.716928
5449,3.716257
5450,3.716391
5451,3.71818
5452,3.717151
5453,3.718895
5454,3.7197
5455,3.717464
5456,3.7176655
5457,3.717867
5458,3.71742
5459,3.716257
5460,3.71733
5461,3.716973
5462,3.717196
5463,3.717822
5464,3.717733
5465,3.718672
5466,3.719119
5467,3.719566
5468,3.717062
5469,3.716257
5470,3.715631
5471,3.716794
5472,3.716525
5473,3.716347
5474,3.71818
5475,3.71894
5476,3.717777
5477,3.7175985000000003
5478,3.71742
5479,3.7173975
5480,3.717375
5481,3.715363
5482,3.717822
5483,3.717107
5484,3.717777
5485,3.716391
5486,3.718448
5487,3.716973
5488,3.7174199999999997
5489,3.717867
5490,3.715944
5491,3.715408
5492,3.717062
5493,3.715363
5494,3.715765
5495,3.717196
5496,3.716347
5497,3.718672
5498,3.717174
5499,3.715676
5500,3.715184
5501,3.714603
5502,3.715184
5503,3.714111
5504,3.715452
5505,3.7142
5506,3.716213
5507,3.714111
5508,3.715273
5509,3.715497
5510,3.715721
5511,3.715989
5512,3.716213
5513,3.714558
5514,3.715631
5515,3.714022
5516,3.713709
5517,3.716883
5518,3.715944
5519,3.714692
5520,3.7152065
5521,3.715721
5522,3.713887
5523,3.714156
5524,3.7142
5525,3.713127
5526,3.71353
5527,3.714334
5528,3.713977
5529,3.713932
5530,3.714804
5531,3.715676
5532,3.714692
5533,3.712233
5534,3.713217
5535,3.71429
5536,3.711875
5537,3.714156
5538,3.715765
5539,3.7160335
5540,3.716302
5541,3.7155195
5542,3.714737
5543,3.71268
5544,3.713485
5545,3.713262
5546,3.714156
5547,3.713038
5548,3.714961
5549,3.713396
5550,3.71353
5551,3.714558
5552,3.7137754999999997
5553,3.712993
5554,3.713709
5555,3.712412
5556,3.711875
5557,3.711428
5558,3.711741
5559,3.714245
5560,3.71344
5561,3.713619
5562,3.7136415
5563,3.713664
5564,3.712054
5565,3.713083
5566,3.71277
5567,3.709998
5568,3.710445
5569,3.712502
5570,3.711518
5571,3.71353
5572,3.712502
5573,3.712591
5574,3.71268
5575,3.711697
5576,3.712457
5577,3.711384
5578,3.711652
5579,3.710445
5580,3.711518
5581,3.712188
5582,3.712457
5583,3.712636
5584,3.712479
5585,3.712322
5586,3.713262
5587,3.712144
5588,3.711518
5589,3.710579
5590,3.709014
5591,3.71116
5592,3.712054
5593,3.711071
5594,3.712412
5595,3.712546
5596,3.71268
5597,3.709908
5598,3.709729
5599,3.709774
5600,3.711697
5601,3.710758
5602,3.710311
5603,3.71192
5604,3.710758
5605,3.711071
5606,3.711004
5607,3.710937
5608,3.7104
5609,3.7096625
5610,3.708925
5611,3.711294
5612,3.709953
5613,3.710266
5614,3.710937
5615,3.710847
5616,3.709059
5617,3.710512
5618,3.711965
5619,3.708656
5620,3.708567
5621,3.709416
5622,3.709551
5623,3.710087
5624,3.709819
5625,3.709327
5626,3.710221
5627,3.710802
5628,3.7102880000000003
5629,3.709774
5630,3.70812
5631,3.707583
5632,3.708388
5633,3.708746
5634,3.709729
5635,3.711115
5636,3.709327
5637,3.71049
5638,3.71049
5639,3.71049
5640,3.710937
5641,3.707941
5642,3.707539
5643,3.708254
5644,3.709282
5645,3.708746
5646,3.708925
5647,3.70812
5648,3.70964
5649,3.709506
5650,3.709372
5651,3.707136
5652,3.706823
5653,3.708209
5654,3.706555
5655,3.707181
5656,3.708433
5657,3.707315
5658,3.707941
5659,3.7083435
5660,3.708746
5661,3.707539
5662,3.70584
5663,3.708343
5664,3.706823
5665,3.705884
5666,3.707986
5667,3.708477
5668,3.707851
5669,3.709103
5670,3.7086335
5671,3.708164
5672,3.706331
5673,3.707583
5674,3.705929
5675,3.705348
5676,3.706734
5677,3.706734
5678,3.707851
5679,3.708433
5680,3.7069574999999997
5681,3.705482
5682,3.7059065
5683,3.706331
5684,3.705303
5685,3.70651
5686,3.706779
5687,3.70508
5688,3.707315
5689,3.707226
5690,3.706868
5691,3.7065775
5692,3.706287
5693,3.706331
5694,3.70414
5695,3.706018
5696,3.70508
5697,3.703917
5698,3.706644
5699,3.705884
5700,3.705258
5701,3.705035
5702,3.7055045
5703,3.705974
5704,3.70338
5705,3.702889
5706,3.703917
5707,3.704409
5708,3.703336
5709,3.705392
5710,3.705705
5711,3.70499
5712,3.70271
5713,3.7035595
5714,3.704409
5715,3.703068
5716,3.702263
5717,3.702933
5718,3.702129
5719,3.701771
5720,3.703559
5721,3.704677
5722,3.703157
5723,3.705035
5724,3.7045875
5725,3.70414
5726,3.702844
5727,3.70338
5728,3.702799
5729,3.702441
5730,3.704051
5731,3.702844
5732,3.704275
5733,3.702576
5734,3.7031795
5735,3.703783
5736,3.700698
5737,3.702889
5738,3.702486
5739,3.700653
5740,3.70338
5741,3.70338
5742,3.70414
5743,3.704006
5744,3.704588
5745,3.7036935
5746,3.702799
5747,3.701592
5748,3.701592
5749,3.701637
5750,3.701413
5751,3.700519
5752,3.704677
5753,3.702531
5754,3.70262
5755,3.701324
5756,3.701838
5757,3.702352
5758,3.701726
5759,3.700966
5760,3.701592
5761,3.700206
5762,3.70043
5763,3.701905
5764,3.701681
5765,3.70262
5766,3.702129
5767,3.7024195
5768,3.70271
5769,3.70034
5770,3.699625
5771,3.700742
5772,3.698641
5773,3.699893
5774,3.702039
5775,3.702978
5776,3.702218
5777,3.7013685
5778,3.700519
5779,3.702576
5780,3.699401
5781,3.700072
5782,3.701637
5783,3.699535
5784,3.701011
5785,3.700966
5786,3.701145
5787,3.701726
5788,3.7012565
5789,3.700787
5790,3.701324
5791,3.699178
5792,3.698641
5793,3.69958
5794,3.699267
5795,3.7002955
5796,3.701324
5797,3.700206
5798,3.699446
5799,3.6997365
5800,3.700027
5801,3.699133
5802,3.697479
5803,3.699133
5804,3.697926
5805,3.698149
5806,3.699491
5807,3.698954
5808,3.699804
5809,3.7005415
5810,3.701279
5811,3.698865
5812,3.699669
5813,3.697389
5814,3.697836
5815,3.697568
5816,3.698909
5817,3.698686
5818,3.697523
5819,3.698909
5820,3.699155
5821,3.699401
5822,3.696137
5823,3.697702
5824,3.699178
5825,3.696182
5826,3.696763
5827,3.6976575
5828,3.698552
5829,3.698954
5830,3.6992895
5831,3.699625
5832,3.696719
5833,3.695109
5834,3.69654
5835,3.69654
5836,3.696629
5837,3.698775
5838,3.697613
5839,3.698328
5840,3.696048
5841,3.69692
5842,3.697792
5843,3.696137
5844,3.696137
5845,3.696629
5846,3.695646
5847,3.696898
5848,3.697658
5849,3.698596
5850,3.698194
5851,3.698552
5852,3.6978590000000002
5853,3.697166
5854,3.696495
5855,3.69654
5856,3.694394
5857,3.69654
5858,3.694975
5859,3.696808
5860,3.696227
5861,3.695467
5862,3.6956905
5863,3.695914
5864,3.695467
5865,3.694125
5866,3.695109
0,3.693857
5868,3.693947
5869,3.694662
5870,3.69569
5871,3.695914
5872,3.696808
5873,3.6960034999999998
5874,3.695199
5875,3.693812
5876,3.694662
5877,3.694617
5878,3.692471
5879,3.69341
5880,3.695019
5881,3.693991
5882,3.69569
5883,3.6955115000000003
5884,3.695333
5885,3.694259
5886,3.693589
5887,3.694572
5888,3.693768
5889,3.692873
5890,3.694528
5891,3.693589
5892,3.694125
5893,3.695154
5894,3.6945055
5895,3.693857
5896,3.693768
5897,3.692471
5898,3.692382
5899,3.693276
5900,3.693008
5901,3.694885
5902,3.693991
5903,3.694528
5904,3.694975
5905,3.694148
5906,3.693321
5907,3.691443
5908,3.691845
5909,3.69256
5910,3.69113
5911,3.692292
5912,3.692426
5913,3.693499
5914,3.692605
5915,3.693052
5916,3.693499
5917,3.691532
5918,3.692516
5919,3.690504
5920,3.690772
5921,3.692203
5922,3.690727
5923,3.692829
5924,3.690727
5925,3.691353
5926,3.6920015
5927,3.69265
5928,3.691979
5929,3.691622
5930,3.6911525000000003
5931,3.690683
5932,3.690772
5933,3.691666
5934,3.690817
5935,3.691711
5936,3.6918
5937,3.6920460000000004
5938,3.692292
5939,3.690325
5940,3.690325
5941,3.689341
5942,3.69028
5943,3.689297
5944,3.691622
5945,3.692024
5948,3.691085
5949,3.689386
5950,3.690906
5951,3.690548
5952,3.688358
5953,3.688179
5954,3.688894
5955,3.690683
5956,3.691085
5957,3.68961
5958,3.68999
5959,3.69037
5960,3.689073
5961,3.688089
5962,3.690236
5963,3.689967
5964,3.689073
5965,3.689431
5966,3.68961
5967,3.689699
5968,3.689967
5969,3.6899895000000003
5970,3.690012
5971,3.689073
5972,3.689297
5973,3.688
5974,3.688358
5975,3.689207
5976,3.688626
5977,3.689967
5978,3.68952
5979,3.6897884999999997
5980,3.690057
5981,3.690101
5982,3.687285
5983,3.686569
5984,3.687285
5985,3.688224
5986,3.687866
5987,3.688134
5988,3.688313
5989,3.688179
5990,3.6886929999999998
5991,3.689207
5992,3.688894
5993,3.686525
5994,3.685407
5995,3.68639
5996,3.686793
5997,3.689118
5998,3.687821
5999,3.688268
6000,3.688224
6001,3.6877765
6002,3.687329
6003,3.687464
6004,3.68648
6005,3.687329
6006,3.68715
6007,3.687374
6008,3.686077
6009,3.687553
6010,3.686793
6011,3.687464
6012,3.6875085
6013,3.687553
6014,3.686167
6015,3.68639
6016,3.686256
6017,3.686256
6018,3.684647
6019,3.687285
6020,3.686569
6021,3.687508
6022,3.68724
6023,3.6876425
6024,3.688045
6025,3.68563
6026,3.684557
6027,3.683574
6028,3.684423
6029,3.685586
6030,3.687329
6031,3.6863010000000003
6032,3.685273
6033,3.684714
6034,3.684155
6035,3.685049
6036,3.684602
6037,3.683618
6038,3.684781
6039,3.682411
6040,3.685496
6041,3.6853845
6042,3.685273
6043,3.686837
6044,3.685116
6045,3.683395
6046,3.683037
6047,3.683753
6048,3.683395
6049,3.683082
6050,3.682545
6051,3.684289
6052,3.685407
6053,3.682858
6054,3.685407
6055,3.6844905
6056,3.683574
6057,3.683484
6058,3.683529
6059,3.682143
6060,3.68183
6061,3.6842
6062,3.684736
6063,3.68496
6064,3.683887
6065,3.6842
6066,3.683462
6067,3.682724
6068,3.681115
6069,3.682814
6070,3.682635
6071,3.682009
6072,3.683306
6073,3.682992
6074,3.682769
6075,3.684021
6076,3.6837524999999998
6077,3.683484
6078,3.680891
6079,3.680042
6080,3.682322
6081,3.680355
6082,3.68183
6083,3.682903
6084,3.682724
6085,3.683395
6086,3.683328
6087,3.683261
6088,3.681919
6089,3.680936
6090,3.681517
6091,3.680846
6092,3.680533
6093,3.680399
6094,3.682992
6095,3.682814
6096,3.68335
6097,3.6830369999999997
6098,3.682724
6099,3.682814
6100,3.680757
6101,3.67955
6102,3.679281
6103,3.680399
6104,3.683574
6105,3.681696
6106,3.682232
6107,3.681115
6108,3.681629
6109,3.682143
6110,3.68031
6111,3.679326
6112,3.680846
6113,3.678119
6114,3.679907
6115,3.681025
6116,3.681383
6117,3.681115
6118,3.6815845
6119,3.682054
6120,3.68031
6121,3.679103
6122,3.679281
6123,3.678298
6124,3.679326
6125,3.679326
6126,3.679505
6127,3.680355
6128,3.67955
6129,3.679438
6130,3.679326
6131,3.679058
6132,3.677672
6133,3.680086
6134,3.678566
6135,3.677895
6136,3.6787
6137,3.68022
6138,3.677448
6139,3.679952
6140,3.679438
6141,3.678924
6142,3.677493
6143,3.677135
6144,3.67642
6145,3.679639
6146,3.678655
6147,3.679192
6148,3.678164
6149,3.67955
6150,3.679058
6151,3.6789015000000003
6152,3.678745
6153,3.677538
6154,3.677135
6155,3.677448
6156,3.67794
6157,3.677851
6158,3.679192
6159,3.67879
6160,3.677135
6161,3.6777835
6162,3.678432
6163,3.676867
6164,3.677359
6165,3.676196
6166,3.675481
6167,3.676107
6168,3.676331
6169,3.677314
6170,3.676867
6171,3.677538
6172,3.676018
6173,3.676085
6174,3.676152
6175,3.67557
6176,3.676196
6177,3.675347
6178,3.676465
6179,3.676599
6180,3.677314
6181,3.676733
6182,3.6787
6183,3.6771130000000003
6184,3.675526
6185,3.67414
6186,3.675615
6187,3.675928
6188,3.674989
6189,3.675526
6190,3.675526
6191,3.677627
6192,3.677269
6193,3.676509
6194,3.675861
6195,3.675213
6196,3.674944
6197,3.6747430000000003
6198,3.674542
6199,3.674766
6200,3.674408
6201,3.675168
6202,3.676822
6203,3.676286
6204,3.675034
6205,3.674587
6206,3.67414
6207,3.674274
6208,3.674319
6209,3.672307
6210,3.673827
6211,3.673469
6212,3.675079
6213,3.67481
6214,3.675481
6215,3.674788
6216,3.674095
6217,3.675615
6218,3.67262
6219,3.672173
6220,3.672798
6221,3.673514
6222,3.675168
6223,3.676509
6224,3.674632
6225,3.673827
6226,3.6744975
6227,3.675168
6228,3.672128
6229,3.672038
6230,3.672217
6231,3.67186
6232,3.673245
6233,3.674766
6234,3.674453
6235,3.672888
6236,3.675392
6237,3.674207
6238,3.673022
6239,3.672575
6240,3.671546
6241,3.671502
6242,3.674497
6243,3.671368
6244,3.674632
6245,3.67405
6246,3.67405
6247,3.674542
6248,3.6746090000000002
6249,3.674676
6250,3.671725
6251,3.672888
6252,3.673156
6253,3.670563
6254,3.672933
6255,3.672351
6256,3.672441
6257,3.673022
6258,3.6734020000000003
6259,3.673782
6260,3.671502
6261,3.671993
6262,3.669713
6263,3.671144
6264,3.670429
6265,3.670652
6266,3.673201
6267,3.671233
6268,3.670384
6269,3.671591
6270,3.672798
6271,3.669669
6272,3.669445
6273,3.670071
6274,3.67186
6275,3.669356
6276,3.672396
6277,3.671368
6278,3.670742
6279,3.671725
6280,3.671211
6281,3.670697
6282,3.669937
6283,3.669982
6284,3.669132
6285,3.668998
6286,3.671681
6287,3.671278
6288,3.671368
6289,3.670116
6290,3.6703840000000003
6291,3.670652
6292,3.669579
6293,3.669892
6294,3.66949
6295,3.66949
6296,3.668551
6297,3.669937
6298,3.671099
6299,3.669803
6300,3.671233
6301,3.6711215
6302,3.67101
6303,3.667478
6304,3.668193
6305,3.668953
6306,3.66788
6307,3.669892
6308,3.669982
6309,3.668149
6310,3.670295
6311,3.6700264999999996
6312,3.669758
6313,3.667031
6314,3.667612
6315,3.668372
6316,3.668283
6317,3.668283
6318,3.6694
6319,3.668953
6320,3.669534
6321,3.66864
6322,3.668126
6323,3.667612
6324,3.668372
6325,3.665555
6326,3.667791
6327,3.668462
6328,3.668551
6329,3.668372
6330,3.670161
6331,3.671144
6332,3.6695345
6333,3.667925
6334,3.668327
6335,3.666271
6336,3.667433
6337,3.666852
6338,3.666673
6339,3.667522
6340,3.666807
6341,3.669132
6342,3.667478
6343,3.667478
6344,3.667478
6345,3.665689
6346,3.665198
6347,3.663811
6348,3.665063
6349,3.666092
6350,3.667299
6351,3.667567
6352,3.668462
6353,3.667791
6354,3.6673885
6355,3.666986
6356,3.663588
6357,3.665466
6358,3.664706
6359,3.664929
6360,3.665555
6361,3.668193
6362,3.666315
6363,3.666092
6364,3.666606
6365,3.66712
6366,3.665287
6367,3.664169
6368,3.664706
6369,3.665376
6370,3.665689
6371,3.66645
6372,3.665958
6373,3.664885
6374,3.664348
6375,3.6650855
6376,3.665823
6377,3.667254
6378,3.664438
6379,3.664393
6380,3.664348
6381,3.663275
6382,3.666584
6383,3.665913
6384,3.665734
6385,3.665287
6386,3.6651975
6387,3.665108
6388,3.662515
6389,3.663677
6390,3.663275
6391,3.662068
6392,3.66332
6393,3.663454
6394,3.664259
6395,3.663767
6396,3.6647505000000002
6397,3.665734
6398,3.664259
6399,3.662649
6400,3.662023
6401,3.663051
6402,3.662694
6403,3.662112
6404,3.664303
6405,3.664303
6406,3.665511
6407,3.6645494999999997
6408,3.663588
6409,3.662783
6410,3.661174
6411,3.661352
6412,3.66171
6413,3.661978
6414,3.662694
6415,3.662962
6416,3.662917
6417,3.661978
6418,3.662537
6419,3.663096
6420,3.662336
6421,3.66104
6422,3.662515
6423,3.662783
6424,3.660905
6425,3.663096
6426,3.663051
6427,3.663007
6428,3.66247
6429,3.662269
6430,3.662068
6431,3.661755
6432,3.661129
6433,3.662157
6434,3.661397
6435,3.660637
6436,3.662515
6437,3.66171
6438,3.660905
6439,3.663901
6440,3.6625595
6441,3.661218
6442,3.660101
6443,3.660592
6444,3.659251
6445,3.65943
6446,3.661263
6447,3.660458
6448,3.660771
6449,3.659206
6450,3.6609725
6451,3.662739
6452,3.660816
6453,3.659832
6454,3.66019
6455,3.660458
6456,3.659385
6457,3.661576
6458,3.660637
6459,3.658715
6460,3.659743
6461,3.6598995
6462,3.660056
6463,3.658625
6464,3.659385
6465,3.657373
6466,3.658312
6467,3.658401
6468,3.660682
6469,3.658401
6470,3.659609
6471,3.6594525
6472,3.659296
6473,3.659877
6474,3.657954
6475,3.658938
6476,3.658357
6477,3.656345
6478,3.657686
6479,3.659475
6480,3.659698
6481,3.658759
6482,3.659318
6483,3.659877
6484,3.656434
6485,3.658178
6486,3.657999
6487,3.656703
6488,3.656569
6489,3.660414
6490,3.658178
6491,3.659966
6492,3.6598319999999998
6493,3.659698
6494,3.658491
6495,3.656613
6496,3.656792
6497,3.656837
6498,3.655898
6499,3.658625
6500,3.658446
6501,3.658446
6502,3.659117
6503,3.6578205
6504,3.656524
6505,3.656121
6506,3.656434
6507,3.656747
6508,3.655898
6509,3.655495
6510,3.656792
6511,3.657999
6512,3.656881
6513,3.655942
6514,3.6571715
6515,3.658401
6516,3.655093
6517,3.655138
6518,3.656658
6519,3.654512
6520,3.655674
6521,3.656881
6522,3.655495
6523,3.655227
6524,3.657284
6525,3.6579544999999998
6526,3.658625
6527,3.65487
6528,3.655138
6529,3.655719
6530,3.655942
6531,3.65487
6532,3.655406
6533,3.65478
6534,3.656569
6535,3.655831
6536,3.655093
6537,3.654109
6538,3.654199
6539,3.654959
6540,3.653662
6541,3.654154
6542,3.655674
6543,3.655182
6544,3.656166
6545,3.656703
6546,3.65563
6547,3.654557
6548,3.653081
6549,3.653886
6550,3.651784
6551,3.653752
6552,3.653528
6553,3.655361
6554,3.657194
6555,3.656658
6556,3.656211
6557,3.655786
6558,3.655361
6559,3.651293
6560,3.65317
6561,3.652992
6562,3.652276
6563,3.654154
6564,3.65478
6565,3.653528
6566,3.65402
6567,3.655227
6568,3.65516
6569,3.655093
6570,3.65241
6571,3.653439
6572,3.653886
6573,3.653126
6574,3.652813
6575,3.653573
6576,3.654109
6577,3.653975
6578,3.654109
6579,3.654243
6580,3.652723
6581,3.651963
6582,3.65089
6583,3.651293
6584,3.651203
6585,3.6521195000000004
6586,3.653036
6587,3.653707
6588,3.653662
6589,3.6531029999999998
6590,3.652544
6591,3.652097
6592,3.651203
6593,3.65165
